variable,date,Location,Value
percent_seen,2014-09-25,Kailahun,100%
population,2014-09-25,Kambia,341690
new_noncase,2014-09-25,Kambia,0
new_suspected,2014-09-25,Kambia,0
new_probable,2014-09-25,Kambia,0
new_confirmed,2014-09-25,Kambia,0
cum_noncase,2014-09-25,Kambia,5
cum_suspected,2014-09-25,Kambia,1
cum_probable,2014-09-25,Kambia,0
cum_confirmed,2014-09-25,Kambia,12
death_suspected,2014-09-25,Kambia,0
death_probable,2014-09-25,Kambia,0
death_confirmed,2014-09-25,Kambia,1
cfr,2014-09-25,Kambia,8.3
etc_new_admission,2014-09-25,Kambia,
etc_currently_admitted,2014-09-25,Kambia,
etc_cum_admission,2014-09-25,Kambia,
etc_new_deaths,2014-09-25,Kambia,
etc_cum_deaths,2014-09-25,Kambia,
etc_new_discharges,2014-09-25,Kambia,
etc_cum_discharges,2014-09-25,Kambia,
cum_contacts,2014-09-25,Kambia,194
cum_completed_contacts,2014-09-25,Kambia,35
contacts_followed,2014-09-25,Kambia,159
new_contacts,2014-09-25,Kambia,0
contacts_healthy,2014-09-25,Kambia,159
contacts_ill,2014-09-25,Kambia,0
contacts_not_seen,2014-09-25,Kambia,0
new_completed_contacts,2014-09-25,Kambia,0
percent_seen,2014-09-25,Kambia,100%
population,2014-09-25,Kenema,653013
new_noncase,2014-09-25,Kenema,5
new_suspected,2014-09-25,Kenema,0
new_probable,2014-09-25,Kenema,0
new_confirmed,2014-09-25,Kenema,1
cum_noncase,2014-09-25,Kenema,577
cum_suspected,2014-09-25,Kenema,30
cum_probable,2014-09-25,Kenema,0
cum_confirmed,2014-09-25,Kenema,423
death_suspected,2014-09-25,Kenema,4
death_probable,2014-09-25,Kenema,0
death_confirmed,2014-09-25,Kenema,230
cfr,2014-09-25,Kenema,54.4
etc_new_admission,2014-09-25,Kenema,2
etc_currently_admitted,2014-09-25,Kenema,26
etc_cum_admission,2014-09-25,Kenema,503
etc_new_deaths,2014-09-25,Kenema,3
etc_cum_deaths,2014-09-25,Kenema,248
etc_new_discharges,2014-09-25,Kenema,0
etc_cum_discharges,2014-09-25,Kenema,288
cum_contacts,2014-09-25,Kenema,2784
cum_completed_contacts,2014-09-25,Kenema,2283
contacts_followed,2014-09-25,Kenema,501
new_contacts,2014-09-25,Kenema,20
contacts_healthy,2014-09-25,Kenema,501
contacts_ill,2014-09-25,Kenema,0
contacts_not_seen,2014-09-25,Kenema,0
new_completed_contacts,2014-09-25,Kenema,47
percent_seen,2014-09-25,Kenema,100%
population,2014-09-25,Kenema (IFRC),
new_noncase,2014-09-25,Kenema (IFRC),
new_suspected,2014-09-25,Kenema (IFRC),
new_probable,2014-09-25,Kenema (IFRC),
new_confirmed,2014-09-25,Kenema (IFRC),
cum_noncase,2014-09-25,Kenema (IFRC),
cum_suspected,2014-09-25,Kenema (IFRC),
cum_probable,2014-09-25,Kenema (IFRC),
cum_confirmed,2014-09-25,Kenema (IFRC),
death_suspected,2014-09-25,Kenema (IFRC),
death_probable,2014-09-25,Kenema (IFRC),
death_confirmed,2014-09-25,Kenema (IFRC),
cfr,2014-09-25,Kenema (IFRC),
etc_new_admission,2014-09-25,Kenema (IFRC),3.0
etc_currently_admitted,2014-09-25,Kenema (IFRC),20.0
etc_cum_admission,2014-09-25,Kenema (IFRC),31.0
etc_new_deaths,2014-09-25,Kenema (IFRC),1.0
etc_cum_deaths,2014-09-25,Kenema (IFRC),11.0
etc_new_discharges,2014-09-25,Kenema (IFRC),0.0
etc_cum_discharges,2014-09-25,Kenema (IFRC),0.0
cum_contacts,2014-09-25,Kenema (IFRC),
cum_completed_contacts,2014-09-25,Kenema (IFRC),
contacts_followed,2014-09-25,Kenema (IFRC),
new_contacts,2014-09-25,Kenema (IFRC),
contacts_healthy,2014-09-25,Kenema (IFRC),
contacts_ill,2014-09-25,Kenema (IFRC),
contacts_not_seen,2014-09-25,Kenema (IFRC),
new_completed_contacts,2014-09-25,Kenema (IFRC),
percent_seen,2014-09-25,Kenema (IFRC),
population,2014-09-25,Koinadugu,335471
new_noncase,2014-09-25,Koinadugu,0
new_suspected,2014-09-25,Koinadugu,0
new_probable,2014-09-25,Koinadugu,0
new_confirmed,2014-09-25,Koinadugu,0
cum_noncase,2014-09-25,Koinadugu,26
cum_suspected,2014-09-25,Koinadugu,0
cum_probable,2014-09-25,Koinadugu,0
cum_confirmed,2014-09-25,Koinadugu,0
death_suspected,2014-09-25,Koinadugu,0
death_probable,2014-09-25,Koinadugu,0
death_confirmed,2014-09-25,Koinadugu,0
cfr,2014-09-25,Koinadugu,0
etc_new_admission,2014-09-25,Koinadugu,
etc_currently_admitted,2014-09-25,Koinadugu,
etc_cum_admission,2014-09-25,Koinadugu,
etc_new_deaths,2014-09-25,Koinadugu,
etc_cum_deaths,2014-09-25,Koinadugu,
etc_new_discharges,2014-09-25,Koinadugu,
etc_cum_discharges,2014-09-25,Koinadugu,
cum_contacts,2014-09-25,Koinadugu,
cum_completed_contacts,2014-09-25,Koinadugu,
contacts_followed,2014-09-25,Koinadugu,
new_contacts,2014-09-25,Koinadugu,
contacts_healthy,2014-09-25,Koinadugu,
contacts_ill,2014-09-25,Koinadugu,
contacts_not_seen,2014-09-25,Koinadugu,
new_completed_contacts,2014-09-25,Koinadugu,
percent_seen,2014-09-25,Koinadugu,
population,2014-09-25,Kono,325003
new_noncase,2014-09-25,Kono,0
new_suspected,2014-09-25,Kono,0
new_probable,2014-09-25,Kono,0
new_confirmed,2014-09-25,Kono,0
cum_noncase,2014-09-25,Kono,35
cum_suspected,2014-09-25,Kono,40
cum_probable,2014-09-25,Kono,1
cum_confirmed,2014-09-25,Kono,18
death_suspected,2014-09-25,Kono,1
death_probable,2014-09-25,Kono,0
death_confirmed,2014-09-25,Kono,2
cfr,2014-09-25,Kono,0
etc_new_admission,2014-09-25,Kono,
etc_currently_admitted,2014-09-25,Kono,
etc_cum_admission,2014-09-25,Kono,
etc_new_deaths,2014-09-25,Kono,
etc_cum_deaths,2014-09-25,Kono,
etc_new_discharges,2014-09-25,Kono,
etc_cum_discharges,2014-09-25,Kono,
cum_contacts,2014-09-25,Kono,258
cum_completed_contacts,2014-09-25,Kono,140
contacts_followed,2014-09-25,Kono,118
new_contacts,2014-09-25,Kono,0
contacts_healthy,2014-09-25,Kono,116
contacts_ill,2014-09-25,Kono,2
contacts_not_seen,2014-09-25,Kono,0
new_completed_contacts,2014-09-25,Kono,0
percent_seen,2014-09-25,Kono,100%
population,2014-09-25,Moyamba,278119
new_noncase,2014-09-25,Moyamba,0
new_suspected,2014-09-25,Moyamba,0
new_probable,2014-09-25,Moyamba,0
new_confirmed,2014-09-25,Moyamba,0
cum_noncase,2014-09-25,Moyamba,38
cum_suspected,2014-09-25,Moyamba,10
cum_probable,2014-09-25,Moyamba,0
cum_confirmed,2014-09-25,Moyamba,50
death_suspected,2014-09-25,Moyamba,0
death_probable,2014-09-25,Moyamba,0
death_confirmed,2014-09-25,Moyamba,7
cfr,2014-09-25,Moyamba,14
etc_new_admission,2014-09-25,Moyamba,
etc_currently_admitted,2014-09-25,Moyamba,
etc_cum_admission,2014-09-25,Moyamba,
etc_new_deaths,2014-09-25,Moyamba,
etc_cum_deaths,2014-09-25,Moyamba,
etc_new_discharges,2014-09-25,Moyamba,
etc_cum_discharges,2014-09-25,Moyamba,
cum_contacts,2014-09-25,Moyamba,368
cum_completed_contacts,2014-09-25,Moyamba,210
contacts_followed,2014-09-25,Moyamba,158
new_contacts,2014-09-25,Moyamba,0
contacts_healthy,2014-09-25,Moyamba,158
contacts_ill,2014-09-25,Moyamba,0
contacts_not_seen,2014-09-25,Moyamba,0
new_completed_contacts,2014-09-25,Moyamba,0
percent_seen,2014-09-25,Moyamba,100%
population,2014-09-25,National,6348350
new_noncase,2014-09-25,National,47
new_suspected,2014-09-25,National,1
new_probable,2014-09-25,National,0
new_confirmed,2014-09-25,National,35
cum_noncase,2014-09-25,National,1671
cum_suspected,2014-09-25,National,163
cum_probable,2014-09-25,National,37
cum_confirmed,2014-09-25,National,1920
death_suspected,2014-09-25,National,11
death_probable,2014-09-25,National,37
death_confirmed,2014-09-25,National,513
cfr,2014-09-25,National,26.7
etc_new_admission,2014-09-25,National,
etc_currently_admitted,2014-09-25,National,
etc_cum_admission,2014-09-25,National,
etc_new_deaths,2014-09-25,National,
etc_cum_deaths,2014-09-25,National,
etc_new_discharges,2014-09-25,National,
etc_cum_discharges,2014-09-25,National,
cum_contacts,2014-09-25,National,13231
cum_completed_contacts,2014-09-25,National,6612
contacts_followed,2014-09-25,National,6362
new_contacts,2014-09-25,National,425
contacts_healthy,2014-09-25,National,6053
contacts_ill,2014-09-25,National,22
contacts_not_seen,2014-09-25,National,508
new_completed_contacts,2014-09-25,National,248
percent_seen,2014-09-25,National,0.98
population,2014-09-25,Police training School,
new_noncase,2014-09-25,Police training School,
new_suspected,2014-09-25,Police training School,
new_probable,2014-09-25,Police training School,
new_confirmed,2014-09-25,Police training School,
cum_noncase,2014-09-25,Police training School,
cum_suspected,2014-09-25,Police training School,
cum_probable,2014-09-25,Police training School,
cum_confirmed,2014-09-25,Police training School,
death_suspected,2014-09-25,Police training School,
death_probable,2014-09-25,Police training School,
death_confirmed,2014-09-25,Police training School,
cfr,2014-09-25,Police training School,
etc_new_admission,2014-09-25,Police training School,
etc_currently_admitted,2014-09-25,Police training School,
etc_cum_admission,2014-09-25,Police training School,
etc_new_deaths,2014-09-25,Police training School,
etc_cum_deaths,2014-09-25,Police training School,
etc_new_discharges,2014-09-25,Police training School,
etc_cum_discharges,2014-09-25,Police training School,
cum_contacts,2014-09-25,Police training School,
cum_completed_contacts,2014-09-25,Police training School,
contacts_followed,2014-09-25,Police training School,
new_contacts,2014-09-25,Police training School,
contacts_healthy,2014-09-25,Police training School,
contacts_ill,2014-09-25,Police training School,
contacts_not_seen,2014-09-25,Police training School,
new_completed_contacts,2014-09-25,Police training School,
percent_seen,2014-09-25,Police training School,
population,2014-09-25,Police traning School,
new_noncase,2014-09-25,Police traning School,
new_suspected,2014-09-25,Police traning School,
new_probable,2014-09-25,Police traning School,
new_confirmed,2014-09-25,Police traning School,
cum_noncase,2014-09-25,Police traning School,
cum_suspected,2014-09-25,Police traning School,
cum_probable,2014-09-25,Police traning School,
cum_confirmed,2014-09-25,Police traning School,
death_suspected,2014-09-25,Police traning School,
death_probable,2014-09-25,Police traning School,
death_confirmed,2014-09-25,Police traning School,
cfr,2014-09-25,Police traning School,
etc_new_admission,2014-09-25,Police traning School,
etc_currently_admitted,2014-09-25,Police traning School,
etc_cum_admission,2014-09-25,Police traning School,
etc_new_deaths,2014-09-25,Police traning School,
etc_cum_deaths,2014-09-25,Police traning School,
etc_new_discharges,2014-09-25,Police traning School,
etc_cum_discharges,2014-09-25,Police traning School,
cum_contacts,2014-09-25,Police traning School,
cum_completed_contacts,2014-09-25,Police traning School,
contacts_followed,2014-09-25,Police traning School,
new_contacts,2014-09-25,Police traning School,
contacts_healthy,2014-09-25,Police traning School,
contacts_ill,2014-09-25,Police traning School,
contacts_not_seen,2014-09-25,Police traning School,
new_completed_contacts,2014-09-25,Police traning School,
percent_seen,2014-09-25,Police traning School,
population,2014-09-25,Port Loko,557978
new_noncase,2014-09-25,Port Loko,14
new_suspected,2014-09-25,Port Loko,0
new_probable,2014-09-25,Port Loko,0
new_confirmed,2014-09-25,Port Loko,18
cum_noncase,2014-09-25,Port Loko,91
cum_suspected,2014-09-25,Port Loko,10
cum_probable,2014-09-25,Port Loko,1
cum_confirmed,2014-09-25,Port Loko,231
death_suspected,2014-09-25,Port Loko,1
death_probable,2014-09-25,Port Loko,1
death_confirmed,2014-09-25,Port Loko,17
cfr,2014-09-25,Port Loko,7.4
etc_new_admission,2014-09-25,Port Loko,
etc_currently_admitted,2014-09-25,Port Loko,
etc_cum_admission,2014-09-25,Port Loko,
etc_new_deaths,2014-09-25,Port Loko,
etc_cum_deaths,2014-09-25,Port Loko,
etc_new_discharges,2014-09-25,Port Loko,
etc_cum_discharges,2014-09-25,Port Loko,
cum_contacts,2014-09-25,Port Loko,2351
cum_completed_contacts,2014-09-25,Port Loko,500
contacts_followed,2014-09-25,Port Loko,1851
new_contacts,2014-09-25,Port Loko,13
contacts_healthy,2014-09-25,Port Loko,1809
contacts_ill,2014-09-25,Port Loko,12
contacts_not_seen,2014-09-25,Port Loko,30
new_completed_contacts,2014-09-25,Port Loko,26
percent_seen,2014-09-25,Port Loko,98%
population,2014-09-25,Pujehun,335574
new_noncase,2014-09-25,Pujehun,0
new_suspected,2014-09-25,Pujehun,0
new_probable,2014-09-25,Pujehun,0
new_confirmed,2014-09-25,Pujehun,0
cum_noncase,2014-09-25,Pujehun,4
cum_suspected,2014-09-25,Pujehun,1
cum_probable,2014-09-25,Pujehun,0
cum_confirmed,2014-09-25,Pujehun,16
death_suspected,2014-09-25,Pujehun,0
death_probable,2014-09-25,Pujehun,0
death_confirmed,2014-09-25,Pujehun,1
cfr,2014-09-25,Pujehun,6.3
etc_new_admission,2014-09-25,Pujehun,
etc_currently_admitted,2014-09-25,Pujehun,
etc_cum_admission,2014-09-25,Pujehun,
etc_new_deaths,2014-09-25,Pujehun,
etc_cum_deaths,2014-09-25,Pujehun,
etc_new_discharges,2014-09-25,Pujehun,
etc_cum_discharges,2014-09-25,Pujehun,
cum_contacts,2014-09-25,Pujehun,487
cum_completed_contacts,2014-09-25,Pujehun,250
contacts_followed,2014-09-25,Pujehun,237
new_contacts,2014-09-25,Pujehun,78
contacts_healthy,2014-09-25,Pujehun,237
contacts_ill,2014-09-25,Pujehun,0
contacts_not_seen,2014-09-25,Pujehun,0
new_completed_contacts,2014-09-25,Pujehun,10
percent_seen,2014-09-25,Pujehun,100%
population,2014-09-25,Tonkolili,434937
new_noncase,2014-09-25,Tonkolili,1
new_suspected,2014-09-25,Tonkolili,1
new_probable,2014-09-25,Tonkolili,0
new_confirmed,2014-09-25,Tonkolili,5
cum_noncase,2014-09-25,Tonkolili,40
cum_suspected,2014-09-25,Tonkolili,4
cum_probable,2014-09-25,Tonkolili,0
cum_confirmed,2014-09-25,Tonkolili,65
death_suspected,2014-09-25,Tonkolili,0
death_probable,2014-09-25,Tonkolili,0
death_confirmed,2014-09-25,Tonkolili,5
cfr,2014-09-25,Tonkolili,7.7
etc_new_admission,2014-09-25,Tonkolili,
etc_currently_admitted,2014-09-25,Tonkolili,
etc_cum_admission,2014-09-25,Tonkolili,
etc_new_deaths,2014-09-25,Tonkolili,
etc_cum_deaths,2014-09-25,Tonkolili,
etc_new_discharges,2014-09-25,Tonkolili,
etc_cum_discharges,2014-09-25,Tonkolili,
cum_contacts,2014-09-25,Tonkolili,1431
cum_completed_contacts,2014-09-25,Tonkolili,237
contacts_followed,2014-09-25,Tonkolili,1194
new_contacts,2014-09-25,Tonkolili,55
contacts_healthy,2014-09-25,Tonkolili,1194
contacts_ill,2014-09-25,Tonkolili,0
contacts_not_seen,2014-09-25,Tonkolili,0
new_completed_contacts,2014-09-25,Tonkolili,0
percent_seen,2014-09-25,Tonkolili,100%
population,2014-09-25,Western area,
new_noncase,2014-09-25,Western area,
new_suspected,2014-09-25,Western area,
new_probable,2014-09-25,Western area,
new_confirmed,2014-09-25,Western area,
cum_noncase,2014-09-25,Western area,
cum_suspected,2014-09-25,Western area,
cum_probable,2014-09-25,Western area,
cum_confirmed,2014-09-25,Western area,
death_suspected,2014-09-25,Western area,
death_probable,2014-09-25,Western area,
death_confirmed,2014-09-25,Western area,
cfr,2014-09-25,Western area,
etc_new_admission,2014-09-25,Western area,
etc_currently_admitted,2014-09-25,Western area,
etc_cum_admission,2014-09-25,Western area,
etc_new_deaths,2014-09-25,Western area,
etc_cum_deaths,2014-09-25,Western area,
etc_new_discharges,2014-09-25,Western area,
etc_cum_discharges,2014-09-25,Western area,
cum_contacts,2014-09-25,Western area,
cum_completed_contacts,2014-09-25,Western area,
contacts_followed,2014-09-25,Western area,
new_contacts,2014-09-25,Western area,
contacts_healthy,2014-09-25,Western area,
contacts_ill,2014-09-25,Western area,
contacts_not_seen,2014-09-25,Western area,
new_completed_contacts,2014-09-25,Western area,
percent_seen,2014-09-25,Western area,
population,2014-09-25,Western area rural,263619
new_noncase,2014-09-25,Western area rural,12
new_suspected,2014-09-25,Western area rural,0
new_probable,2014-09-25,Western area rural,0
new_confirmed,2014-09-25,Western area rural,4
cum_noncase,2014-09-25,Western area rural,112
cum_suspected,2014-09-25,Western area rural,9
cum_probable,2014-09-25,Western area rural,0
cum_confirmed,2014-09-25,Western area rural,117
death_suspected,2014-09-25,Western area rural,0
death_probable,2014-09-25,Western area rural,0
death_confirmed,2014-09-25,Western area rural,4
cfr,2014-09-25,Western area rural,3.4
etc_new_admission,2014-09-25,Western area rural,
etc_currently_admitted,2014-09-25,Western area rural,
etc_cum_admission,2014-09-25,Western area rural,
etc_new_deaths,2014-09-25,Western area rural,
etc_cum_deaths,2014-09-25,Western area rural,
etc_new_discharges,2014-09-25,Western area rural,
etc_cum_discharges,2014-09-25,Western area rural,
cum_contacts,2014-09-25,Western area rural,553
cum_completed_contacts,2014-09-25,Western area rural,138
contacts_followed,2014-09-25,Western area rural,415
new_contacts,2014-09-25,Western area rural,41
contacts_healthy,2014-09-25,Western area rural,378
contacts_ill,2014-09-25,Western area rural,1
contacts_not_seen,2014-09-25,Western area rural,37
new_completed_contacts,2014-09-25,Western area rural,24
percent_seen,2014-09-25,Western area rural,98%
population,2014-09-25,Western area urban,1040888
new_noncase,2014-09-25,Western area urban,15
new_suspected,2014-09-25,Western area urban,0
new_probable,2014-09-25,Western area urban,0
new_confirmed,2014-09-25,Western area urban,6
cum_noncase,2014-09-25,Western area urban,297
cum_suspected,2014-09-25,Western area urban,14
cum_probable,2014-09-25,Western area urban,1
cum_confirmed,2014-09-25,Western area urban,195
death_suspected,2014-09-25,Western area urban,1
death_probable,2014-09-25,Western area urban,1
death_confirmed,2014-09-25,Western area urban,9
cfr,2014-09-25,Western area urban,4.6
etc_new_admission,2014-09-25,Western area urban,
etc_currently_admitted,2014-09-25,Western area urban,
etc_cum_admission,2014-09-25,Western area urban,
etc_new_deaths,2014-09-25,Western area urban,
etc_cum_deaths,2014-09-25,Western area urban,
etc_new_discharges,2014-09-25,Western area urban,
etc_cum_discharges,2014-09-25,Western area urban,
cum_contacts,2014-09-25,Western area urban,1310
cum_completed_contacts,2014-09-25,Western area urban,634
contacts_followed,2014-09-25,Western area urban,676
new_contacts,2014-09-25,Western area urban,180
contacts_healthy,2014-09-25,Western area urban,473
contacts_ill,2014-09-25,Western area urban,1
contacts_not_seen,2014-09-25,Western area urban,203
new_completed_contacts,2014-09-25,Western area urban,15
percent_seen,2014-09-25,Western area urban,100%
population,2014-09-26,34 Military Hospital,
new_noncase,2014-09-26,34 Military Hospital,
new_suspected,2014-09-26,34 Military Hospital,
new_probable,2014-09-26,34 Military Hospital,
new_confirmed,2014-09-26,34 Military Hospital,
cum_noncase,2014-09-26,34 Military Hospital,
cum_suspected,2014-09-26,34 Military Hospital,
cum_probable,2014-09-26,34 Military Hospital,
cum_confirmed,2014-09-26,34 Military Hospital,
death_suspected,2014-09-26,34 Military Hospital,
death_probable,2014-09-26,34 Military Hospital,
death_confirmed,2014-09-26,34 Military Hospital,
cfr,2014-09-26,34 Military Hospital,
etc_new_admission,2014-09-26,34 Military Hospital,
etc_currently_admitted,2014-09-26,34 Military Hospital,
etc_cum_admission,2014-09-26,34 Military Hospital,
etc_new_deaths,2014-09-26,34 Military Hospital,
etc_cum_deaths,2014-09-26,34 Military Hospital,
etc_new_discharges,2014-09-26,34 Military Hospital,
etc_cum_discharges,2014-09-26,34 Military Hospital,
cum_contacts,2014-09-26,34 Military Hospital,
cum_completed_contacts,2014-09-26,34 Military Hospital,
contacts_followed,2014-09-26,34 Military Hospital,
new_contacts,2014-09-26,34 Military Hospital,
contacts_healthy,2014-09-26,34 Military Hospital,
contacts_ill,2014-09-26,34 Military Hospital,
contacts_not_seen,2014-09-26,34 Military Hospital,
new_completed_contacts,2014-09-26,34 Military Hospital,
percent_seen,2014-09-26,34 Military Hospital,
population,2014-09-26,Bo,654142
new_noncase,2014-09-26,Bo,0
new_suspected,2014-09-26,Bo,0
new_probable,2014-09-26,Bo,0
new_confirmed,2014-09-26,Bo,1
cum_noncase,2014-09-26,Bo,88
cum_suspected,2014-09-26,Bo,18
cum_probable,2014-09-26,Bo,1
cum_confirmed,2014-09-26,Bo,84
death_suspected,2014-09-26,Bo,0
death_probable,2014-09-26,Bo,0
death_confirmed,2014-09-26,Bo,16
cfr,2014-09-26,Bo,19
etc_new_admission,2014-09-26,Bo,
etc_currently_admitted,2014-09-26,Bo,
etc_cum_admission,2014-09-26,Bo,
etc_new_deaths,2014-09-26,Bo,
etc_cum_deaths,2014-09-26,Bo,
etc_new_discharges,2014-09-26,Bo,
etc_cum_discharges,2014-09-26,Bo,
cum_contacts,2014-09-26,Bo,705
cum_completed_contacts,2014-09-26,Bo,661
contacts_followed,2014-09-26,Bo,44
new_contacts,2014-09-26,Bo,0
contacts_healthy,2014-09-26,Bo,44
contacts_ill,2014-09-26,Bo,0
contacts_not_seen,2014-09-26,Bo,0
new_completed_contacts,2014-09-26,Bo,0
percent_seen,2014-09-26,Bo,100%
population,2014-09-26,Bo EMC,
new_noncase,2014-09-26,Bo EMC,
new_suspected,2014-09-26,Bo EMC,
new_probable,2014-09-26,Bo EMC,
new_confirmed,2014-09-26,Bo EMC,
cum_noncase,2014-09-26,Bo EMC,
cum_suspected,2014-09-26,Bo EMC,
cum_probable,2014-09-26,Bo EMC,
cum_confirmed,2014-09-26,Bo EMC,
death_suspected,2014-09-26,Bo EMC,
death_probable,2014-09-26,Bo EMC,
death_confirmed,2014-09-26,Bo EMC,
cfr,2014-09-26,Bo EMC,
etc_new_admission,2014-09-26,Bo EMC,
etc_currently_admitted,2014-09-26,Bo EMC,
etc_cum_admission,2014-09-26,Bo EMC,
etc_new_deaths,2014-09-26,Bo EMC,
etc_cum_deaths,2014-09-26,Bo EMC,
etc_new_discharges,2014-09-26,Bo EMC,
etc_cum_discharges,2014-09-26,Bo EMC,
cum_contacts,2014-09-26,Bo EMC,
cum_completed_contacts,2014-09-26,Bo EMC,
contacts_followed,2014-09-26,Bo EMC,
new_contacts,2014-09-26,Bo EMC,
contacts_healthy,2014-09-26,Bo EMC,
contacts_ill,2014-09-26,Bo EMC,
contacts_not_seen,2014-09-26,Bo EMC,
new_completed_contacts,2014-09-26,Bo EMC,
percent_seen,2014-09-26,Bo EMC,
population,2014-09-26,Bombali,494139
new_noncase,2014-09-26,Bombali,11
new_suspected,2014-09-26,Bombali,1
new_probable,2014-09-26,Bombali,0
new_confirmed,2014-09-26,Bombali,16
cum_noncase,2014-09-26,Bombali,89
cum_suspected,2014-09-26,Bombali,6
cum_probable,2014-09-26,Bombali,1
cum_confirmed,2014-09-26,Bombali,196
death_suspected,2014-09-26,Bombali,0
death_probable,2014-09-26,Bombali,0
death_confirmed,2014-09-26,Bombali,10
cfr,2014-09-26,Bombali,5.1
etc_new_admission,2014-09-26,Bombali,
etc_currently_admitted,2014-09-26,Bombali,
etc_cum_admission,2014-09-26,Bombali,
etc_new_deaths,2014-09-26,Bombali,
etc_cum_deaths,2014-09-26,Bombali,
etc_new_discharges,2014-09-26,Bombali,
etc_cum_discharges,2014-09-26,Bombali,
cum_contacts,2014-09-26,Bombali,1039
cum_completed_contacts,2014-09-26,Bombali,288
contacts_followed,2014-09-26,Bombali,751
new_contacts,2014-09-26,Bombali,18
contacts_healthy,2014-09-26,Bombali,737
contacts_ill,2014-09-26,Bombali,5
contacts_not_seen,2014-09-26,Bombali,9
new_completed_contacts,2014-09-26,Bombali,0
percent_seen,2014-09-26,Bombali,98%
population,2014-09-26,Bonthe,168729
new_noncase,2014-09-26,Bonthe,0
new_suspected,2014-09-26,Bonthe,0
new_probable,2014-09-26,Bonthe,0
new_confirmed,2014-09-26,Bonthe,0
cum_noncase,2014-09-26,Bonthe,1
cum_suspected,2014-09-26,Bonthe,2
cum_probable,2014-09-26,Bonthe,0
cum_confirmed,2014-09-26,Bonthe,1
death_suspected,2014-09-26,Bonthe,0
death_probable,2014-09-26,Bonthe,0
death_confirmed,2014-09-26,Bonthe,1
cfr,2014-09-26,Bonthe,100
etc_new_admission,2014-09-26,Bonthe,
etc_currently_admitted,2014-09-26,Bonthe,
etc_cum_admission,2014-09-26,Bonthe,
etc_new_deaths,2014-09-26,Bonthe,
etc_cum_deaths,2014-09-26,Bonthe,
etc_new_discharges,2014-09-26,Bonthe,
etc_cum_discharges,2014-09-26,Bonthe,
cum_contacts,2014-09-26,Bonthe,89
cum_completed_contacts,2014-09-26,Bonthe,32
contacts_followed,2014-09-26,Bonthe,57
new_contacts,2014-09-26,Bonthe,0
contacts_healthy,2014-09-26,Bonthe,57
contacts_ill,2014-09-26,Bonthe,0
contacts_not_seen,2014-09-26,Bonthe,0
new_completed_contacts,2014-09-26,Bonthe,0
percent_seen,2014-09-26,Bonthe,100%
population,2014-09-26,Kailahun,465048
new_noncase,2014-09-26,Kailahun,0
new_suspected,2014-09-26,Kailahun,0
new_probable,2014-09-26,Kailahun,0
new_confirmed,2014-09-26,Kailahun,0
cum_noncase,2014-09-26,Kailahun,280
cum_suspected,2014-09-26,Kailahun,18
cum_probable,2014-09-26,Kailahun,32
cum_confirmed,2014-09-26,Kailahun,529
death_suspected,2014-09-26,Kailahun,4
death_probable,2014-09-26,Kailahun,35
death_confirmed,2014-09-26,Kailahun,210
cfr,2014-09-26,Kailahun,39.7
etc_new_admission,2014-09-26,Kailahun,6
etc_currently_admitted,2014-09-26,Kailahun,56
etc_cum_admission,2014-09-26,Kailahun,676
etc_new_deaths,2014-09-26,Kailahun,3
etc_cum_deaths,2014-09-26,Kailahun,225
etc_new_discharges,2014-09-26,Kailahun,1
etc_cum_discharges,2014-09-26,Kailahun,126
cum_contacts,2014-09-26,Kailahun,1606
cum_completed_contacts,2014-09-26,Kailahun,1169
contacts_followed,2014-09-26,Kailahun,167
new_contacts,2014-09-26,Kailahun,0
contacts_healthy,2014-09-26,Kailahun,167
contacts_ill,2014-09-26,Kailahun,0
contacts_not_seen,2014-09-26,Kailahun,0
new_completed_contacts,2014-09-26,Kailahun,30
percent_seen,2014-09-26,Kailahun,100%
population,2014-09-26,Kambia,341690
new_noncase,2014-09-26,Kambia,0
new_suspected,2014-09-26,Kambia,0
new_probable,2014-09-26,Kambia,0
new_confirmed,2014-09-26,Kambia,0
cum_noncase,2014-09-26,Kambia,5
cum_suspected,2014-09-26,Kambia,1
cum_probable,2014-09-26,Kambia,0
cum_confirmed,2014-09-26,Kambia,12
death_suspected,2014-09-26,Kambia,0
death_probable,2014-09-26,Kambia,0
death_confirmed,2014-09-26,Kambia,1
cfr,2014-09-26,Kambia,8.3
etc_new_admission,2014-09-26,Kambia,
etc_currently_admitted,2014-09-26,Kambia,
etc_cum_admission,2014-09-26,Kambia,
etc_new_deaths,2014-09-26,Kambia,
etc_cum_deaths,2014-09-26,Kambia,
etc_new_discharges,2014-09-26,Kambia,
etc_cum_discharges,2014-09-26,Kambia,
cum_contacts,2014-09-26,Kambia,162
cum_completed_contacts,2014-09-26,Kambia,12
contacts_followed,2014-09-26,Kambia,160
new_contacts,2014-09-26,Kambia,60
contacts_healthy,2014-09-26,Kambia,160
contacts_ill,2014-09-26,Kambia,0
contacts_not_seen,2014-09-26,Kambia,0
new_completed_contacts,2014-09-26,Kambia,0
percent_seen,2014-09-26,Kambia,100%
population,2014-09-26,Kenema,653013
new_noncase,2014-09-26,Kenema,5
new_suspected,2014-09-26,Kenema,5
new_probable,2014-09-26,Kenema,0
new_confirmed,2014-09-26,Kenema,3
