,variable,date,Location,Value
11680,contacts_followed,2014-09-30,Kambia,
11681,new_contacts,2014-09-30,Kambia,
11682,contacts_healthy,2014-09-30,Kambia,
11683,contacts_ill,2014-09-30,Kambia,
11684,contacts_not_seen,2014-09-30,Kambia,
11685,new_completed_contacts,2014-09-30,Kambia,
11686,percent_seen,2014-09-30,Kambia,
13369,population,2014-09-30,Kenema,653013
13370,new_noncase,2014-09-30,Kenema,
13371,new_suspected,2014-09-30,Kenema,
13372,new_probable,2014-09-30,Kenema,
13373,new_confirmed,2014-09-30,Kenema,1
13374,cum_noncase,2014-09-30,Kenema,
13375,cum_suspected,2014-09-30,Kenema,
13376,cum_probable,2014-09-30,Kenema,
13377,cum_confirmed,2014-09-30,Kenema,428
13378,death_suspected,2014-09-30,Kenema,
13379,death_probable,2014-09-30,Kenema,
13380,death_confirmed,2014-09-30,Kenema,
13381,cfr,2014-09-30,Kenema,
13382,etc_new_admission,2014-09-30,Kenema,
13383,etc_currently_admitted,2014-09-30,Kenema,
13384,etc_cum_admission,2014-09-30,Kenema,
13385,etc_new_deaths,2014-09-30,Kenema,
13386,etc_cum_deaths,2014-09-30,Kenema,
13387,etc_new_discharges,2014-09-30,Kenema,
13388,etc_cum_discharges,2014-09-30,Kenema,
13389,cum_contacts,2014-09-30,Kenema,
13390,cum_completed_contacts,2014-09-30,Kenema,
13391,contacts_followed,2014-09-30,Kenema,
13392,new_contacts,2014-09-30,Kenema,
13393,contacts_healthy,2014-09-30,Kenema,
13394,contacts_ill,2014-09-30,Kenema,
13395,contacts_not_seen,2014-09-30,Kenema,
13396,new_completed_contacts,2014-09-30,Kenema,
13397,percent_seen,2014-09-30,Kenema,
15080,population,2014-09-30,Kenema (IFRC),
15081,new_noncase,2014-09-30,Kenema (IFRC),
15082,new_suspected,2014-09-30,Kenema (IFRC),
15083,new_probable,2014-09-30,Kenema (IFRC),
15084,new_confirmed,2014-09-30,Kenema (IFRC),
15085,cum_noncase,2014-09-30,Kenema (IFRC),
15086,cum_suspected,2014-09-30,Kenema (IFRC),
15087,cum_probable,2014-09-30,Kenema (IFRC),
15088,cum_confirmed,2014-09-30,Kenema (IFRC),
15089,death_suspected,2014-09-30,Kenema (IFRC),
15090,death_probable,2014-09-30,Kenema (IFRC),
15091,death_confirmed,2014-09-30,Kenema (IFRC),
15092,cfr,2014-09-30,Kenema (IFRC),
15093,etc_new_admission,2014-09-30,Kenema (IFRC),
15094,etc_currently_admitted,2014-09-30,Kenema (IFRC),
15095,etc_cum_admission,2014-09-30,Kenema (IFRC),
15096,etc_new_deaths,2014-09-30,Kenema (IFRC),
15097,etc_cum_deaths,2014-09-30,Kenema (IFRC),
15098,etc_new_discharges,2014-09-30,Kenema (IFRC),
15099,etc_cum_discharges,2014-09-30,Kenema (IFRC),
15100,cum_contacts,2014-09-30,Kenema (IFRC),
15101,cum_completed_contacts,2014-09-30,Kenema (IFRC),
15102,contacts_followed,2014-09-30,Kenema (IFRC),
15103,new_contacts,2014-09-30,Kenema (IFRC),
15104,contacts_healthy,2014-09-30,Kenema (IFRC),
15105,contacts_ill,2014-09-30,Kenema (IFRC),
15106,contacts_not_seen,2014-09-30,Kenema (IFRC),
15107,new_completed_contacts,2014-09-30,Kenema (IFRC),
15108,percent_seen,2014-09-30,Kenema (IFRC),
16791,population,2014-09-30,Koinadugu,335471
16792,new_noncase,2014-09-30,Koinadugu,
16793,new_suspected,2014-09-30,Koinadugu,
16794,new_probable,2014-09-30,Koinadugu,
16795,new_confirmed,2014-09-30,Koinadugu,0
16796,cum_noncase,2014-09-30,Koinadugu,
16797,cum_suspected,2014-09-30,Koinadugu,
16798,cum_probable,2014-09-30,Koinadugu,
16799,cum_confirmed,2014-09-30,Koinadugu,0
16800,death_suspected,2014-09-30,Koinadugu,
16801,death_probable,2014-09-30,Koinadugu,
16802,death_confirmed,2014-09-30,Koinadugu,
16803,cfr,2014-09-30,Koinadugu,
16804,etc_new_admission,2014-09-30,Koinadugu,
16805,etc_currently_admitted,2014-09-30,Koinadugu,
16806,etc_cum_admission,2014-09-30,Koinadugu,
16807,etc_new_deaths,2014-09-30,Koinadugu,
16808,etc_cum_deaths,2014-09-30,Koinadugu,
16809,etc_new_discharges,2014-09-30,Koinadugu,
16810,etc_cum_discharges,2014-09-30,Koinadugu,
16811,cum_contacts,2014-09-30,Koinadugu,
16812,cum_completed_contacts,2014-09-30,Koinadugu,
16813,contacts_followed,2014-09-30,Koinadugu,
16814,new_contacts,2014-09-30,Koinadugu,
16815,contacts_healthy,2014-09-30,Koinadugu,
16816,contacts_ill,2014-09-30,Koinadugu,
16817,contacts_not_seen,2014-09-30,Koinadugu,
16818,new_completed_contacts,2014-09-30,Koinadugu,
16819,percent_seen,2014-09-30,Koinadugu,
18502,population,2014-09-30,Kono,325003
18503,new_noncase,2014-09-30,Kono,
18504,new_suspected,2014-09-30,Kono,
18505,new_probable,2014-09-30,Kono,
18506,new_confirmed,2014-09-30,Kono,0
18507,cum_noncase,2014-09-30,Kono,
18508,cum_suspected,2014-09-30,Kono,
18509,cum_probable,2014-09-30,Kono,
18510,cum_confirmed,2014-09-30,Kono,19
18511,death_suspected,2014-09-30,Kono,
18512,death_probable,2014-09-30,Kono,
18513,death_confirmed,2014-09-30,Kono,
18514,cfr,2014-09-30,Kono,
18515,etc_new_admission,2014-09-30,Kono,
18516,etc_currently_admitted,2014-09-30,Kono,
18517,etc_cum_admission,2014-09-30,Kono,
18518,etc_new_deaths,2014-09-30,Kono,
18519,etc_cum_deaths,2014-09-30,Kono,
18520,etc_new_discharges,2014-09-30,Kono,
18521,etc_cum_discharges,2014-09-30,Kono,
18522,cum_contacts,2014-09-30,Kono,
18523,cum_completed_contacts,2014-09-30,Kono,
18524,contacts_followed,2014-09-30,Kono,
18525,new_contacts,2014-09-30,Kono,
18526,contacts_healthy,2014-09-30,Kono,
18527,contacts_ill,2014-09-30,Kono,
18528,contacts_not_seen,2014-09-30,Kono,
18529,new_completed_contacts,2014-09-30,Kono,
18530,percent_seen,2014-09-30,Kono,
20213,population,2014-09-30,Moyamba,278119
20214,new_noncase,2014-09-30,Moyamba,
20215,new_suspected,2014-09-30,Moyamba,
20216,new_probable,2014-09-30,Moyamba,
20217,new_confirmed,2014-09-30,Moyamba,2
20218,cum_noncase,2014-09-30,Moyamba,
20219,cum_suspected,2014-09-30,Moyamba,
20220,cum_probable,2014-09-30,Moyamba,
20221,cum_confirmed,2014-09-30,Moyamba,57
20222,death_suspected,2014-09-30,Moyamba,
20223,death_probable,2014-09-30,Moyamba,
20224,death_confirmed,2014-09-30,Moyamba,
20225,cfr,2014-09-30,Moyamba,
20226,etc_new_admission,2014-09-30,Moyamba,
20227,etc_currently_admitted,2014-09-30,Moyamba,
20228,etc_cum_admission,2014-09-30,Moyamba,
20229,etc_new_deaths,2014-09-30,Moyamba,
20230,etc_cum_deaths,2014-09-30,Moyamba,
20231,etc_new_discharges,2014-09-30,Moyamba,
20232,etc_cum_discharges,2014-09-30,Moyamba,
20233,cum_contacts,2014-09-30,Moyamba,
20234,cum_completed_contacts,2014-09-30,Moyamba,
20235,contacts_followed,2014-09-30,Moyamba,
20236,new_contacts,2014-09-30,Moyamba,
20237,contacts_healthy,2014-09-30,Moyamba,
20238,contacts_ill,2014-09-30,Moyamba,
20239,contacts_not_seen,2014-09-30,Moyamba,
20240,new_completed_contacts,2014-09-30,Moyamba,
20241,percent_seen,2014-09-30,Moyamba,
21924,population,2014-09-30,National,6348350
21925,new_noncase,2014-09-30,National,
21926,new_suspected,2014-09-30,National,
21927,new_probable,2014-09-30,National,
21928,new_confirmed,2014-09-30,National,24
21929,cum_noncase,2014-09-30,National,
21930,cum_suspected,2014-09-30,National,221
21931,cum_probable,2014-09-30,National,37
21932,cum_confirmed,2014-09-30,National,2184
21933,death_suspected,2014-09-30,National,11
21934,death_probable,2014-09-30,National,37
21935,death_confirmed,2014-09-30,National,550
21936,cfr,2014-09-30,National,
21937,etc_new_admission,2014-09-30,National,
21938,etc_currently_admitted,2014-09-30,National,
21939,etc_cum_admission,2014-09-30,National,
21940,etc_new_deaths,2014-09-30,National,
21941,etc_cum_deaths,2014-09-30,National,
21942,etc_new_discharges,2014-09-30,National,
21943,etc_cum_discharges,2014-09-30,National,441
21944,cum_contacts,2014-09-30,National,
21945,cum_completed_contacts,2014-09-30,National,
21946,contacts_followed,2014-09-30,National,
21947,new_contacts,2014-09-30,National,
21948,contacts_healthy,2014-09-30,National,
21949,contacts_ill,2014-09-30,National,
21950,contacts_not_seen,2014-09-30,National,
21951,new_completed_contacts,2014-09-30,National,
21952,percent_seen,2014-09-30,National,
23635,population,2014-09-30,Police training School,
23636,new_noncase,2014-09-30,Police training School,
23637,new_suspected,2014-09-30,Police training School,
23638,new_probable,2014-09-30,Police training School,
23639,new_confirmed,2014-09-30,Police training School,
23640,cum_noncase,2014-09-30,Police training School,
23641,cum_suspected,2014-09-30,Police training School,
23642,cum_probable,2014-09-30,Police training School,
23643,cum_confirmed,2014-09-30,Police training School,
23644,death_suspected,2014-09-30,Police training School,
23645,death_probable,2014-09-30,Police training School,
23646,death_confirmed,2014-09-30,Police training School,
23647,cfr,2014-09-30,Police training School,
23648,etc_new_admission,2014-09-30,Police training School,
23649,etc_currently_admitted,2014-09-30,Police training School,
23650,etc_cum_admission,2014-09-30,Police training School,
23651,etc_new_deaths,2014-09-30,Police training School,
23652,etc_cum_deaths,2014-09-30,Police training School,
23653,etc_new_discharges,2014-09-30,Police training School,
23654,etc_cum_discharges,2014-09-30,Police training School,
23655,cum_contacts,2014-09-30,Police training School,
23656,cum_completed_contacts,2014-09-30,Police training School,
23657,contacts_followed,2014-09-30,Police training School,
23658,new_contacts,2014-09-30,Police training School,
23659,contacts_healthy,2014-09-30,Police training School,
23660,contacts_ill,2014-09-30,Police training School,
23661,contacts_not_seen,2014-09-30,Police training School,
23662,new_completed_contacts,2014-09-30,Police training School,
23663,percent_seen,2014-09-30,Police training School,
25346,population,2014-09-30,Police traning School,
25347,new_noncase,2014-09-30,Police traning School,
25348,new_suspected,2014-09-30,Police traning School,
25349,new_probable,2014-09-30,Police traning School,
25350,new_confirmed,2014-09-30,Police traning School,
25351,cum_noncase,2014-09-30,Police traning School,
25352,cum_suspected,2014-09-30,Police traning School,
25353,cum_probable,2014-09-30,Police traning School,
25354,cum_confirmed,2014-09-30,Police traning School,
25355,death_suspected,2014-09-30,Police traning School,
25356,death_probable,2014-09-30,Police traning School,
25357,death_confirmed,2014-09-30,Police traning School,
25358,cfr,2014-09-30,Police traning School,
25359,etc_new_admission,2014-09-30,Police traning School,
25360,etc_currently_admitted,2014-09-30,Police traning School,
25361,etc_cum_admission,2014-09-30,Police traning School,
25362,etc_new_deaths,2014-09-30,Police traning School,
25363,etc_cum_deaths,2014-09-30,Police traning School,
25364,etc_new_discharges,2014-09-30,Police traning School,
25365,etc_cum_discharges,2014-09-30,Police traning School,
25366,cum_contacts,2014-09-30,Police traning School,
25367,cum_completed_contacts,2014-09-30,Police traning School,
25368,contacts_followed,2014-09-30,Police traning School,
25369,new_contacts,2014-09-30,Police traning School,
25370,contacts_healthy,2014-09-30,Police traning School,
25371,contacts_ill,2014-09-30,Police traning School,
25372,contacts_not_seen,2014-09-30,Police traning School,
25373,new_completed_contacts,2014-09-30,Police traning School,
25374,percent_seen,2014-09-30,Police traning School,
27057,population,2014-09-30,Port Loko,557978
27058,new_noncase,2014-09-30,Port Loko,
27059,new_suspected,2014-09-30,Port Loko,
27060,new_probable,2014-09-30,Port Loko,
27061,new_confirmed,2014-09-30,Port Loko,1
27062,cum_noncase,2014-09-30,Port Loko,
27063,cum_suspected,2014-09-30,Port Loko,
27064,cum_probable,2014-09-30,Port Loko,
27065,cum_confirmed,2014-09-30,Port Loko,295
27066,death_suspected,2014-09-30,Port Loko,
27067,death_probable,2014-09-30,Port Loko,
27068,death_confirmed,2014-09-30,Port Loko,
27069,cfr,2014-09-30,Port Loko,
27070,etc_new_admission,2014-09-30,Port Loko,
27071,etc_currently_admitted,2014-09-30,Port Loko,
27072,etc_cum_admission,2014-09-30,Port Loko,
27073,etc_new_deaths,2014-09-30,Port Loko,
27074,etc_cum_deaths,2014-09-30,Port Loko,
27075,etc_new_discharges,2014-09-30,Port Loko,
27076,etc_cum_discharges,2014-09-30,Port Loko,
27077,cum_contacts,2014-09-30,Port Loko,
27078,cum_completed_contacts,2014-09-30,Port Loko,
27079,contacts_followed,2014-09-30,Port Loko,
27080,new_contacts,2014-09-30,Port Loko,
27081,contacts_healthy,2014-09-30,Port Loko,
27082,contacts_ill,2014-09-30,Port Loko,
27083,contacts_not_seen,2014-09-30,Port Loko,
27084,new_completed_contacts,2014-09-30,Port Loko,
27085,percent_seen,2014-09-30,Port Loko,
28768,population,2014-09-30,Pujehun,335574
28769,new_noncase,2014-09-30,Pujehun,
28770,new_suspected,2014-09-30,Pujehun,
28771,new_probable,2014-09-30,Pujehun,
28772,new_confirmed,2014-09-30,Pujehun,0
28773,cum_noncase,2014-09-30,Pujehun,
28774,cum_suspected,2014-09-30,Pujehun,
28775,cum_probable,2014-09-30,Pujehun,
28776,cum_confirmed,2014-09-30,Pujehun,19
28777,death_suspected,2014-09-30,Pujehun,
28778,death_probable,2014-09-30,Pujehun,
28779,death_confirmed,2014-09-30,Pujehun,
28780,cfr,2014-09-30,Pujehun,
28781,etc_new_admission,2014-09-30,Pujehun,
28782,etc_currently_admitted,2014-09-30,Pujehun,
28783,etc_cum_admission,2014-09-30,Pujehun,
28784,etc_new_deaths,2014-09-30,Pujehun,
28785,etc_cum_deaths,2014-09-30,Pujehun,
28786,etc_new_discharges,2014-09-30,Pujehun,
28787,etc_cum_discharges,2014-09-30,Pujehun,
28788,cum_contacts,2014-09-30,Pujehun,
28789,cum_completed_contacts,2014-09-30,Pujehun,
28790,contacts_followed,2014-09-30,Pujehun,
28791,new_contacts,2014-09-30,Pujehun,
28792,contacts_healthy,2014-09-30,Pujehun,
28793,contacts_ill,2014-09-30,Pujehun,
28794,contacts_not_seen,2014-09-30,Pujehun,
28795,new_completed_contacts,2014-09-30,Pujehun,
28796,percent_seen,2014-09-30,Pujehun,
30479,population,2014-09-30,Tonkolili,434937
30480,new_noncase,2014-09-30,Tonkolili,
30481,new_suspected,2014-09-30,Tonkolili,
30482,new_probable,2014-09-30,Tonkolili,
30483,new_confirmed,2014-09-30,Tonkolili,0
30484,cum_noncase,2014-09-30,Tonkolili,
30485,cum_suspected,2014-09-30,Tonkolili,
30486,cum_probable,2014-09-30,Tonkolili,
30487,cum_confirmed,2014-09-30,Tonkolili,78
30488,death_suspected,2014-09-30,Tonkolili,
30489,death_probable,2014-09-30,Tonkolili,
30490,death_confirmed,2014-09-30,Tonkolili,
30491,cfr,2014-09-30,Tonkolili,
30492,etc_new_admission,2014-09-30,Tonkolili,
30493,etc_currently_admitted,2014-09-30,Tonkolili,
30494,etc_cum_admission,2014-09-30,Tonkolili,
30495,etc_new_deaths,2014-09-30,Tonkolili,
30496,etc_cum_deaths,2014-09-30,Tonkolili,
30497,etc_new_discharges,2014-09-30,Tonkolili,
30498,etc_cum_discharges,2014-09-30,Tonkolili,
30499,cum_contacts,2014-09-30,Tonkolili,
30500,cum_completed_contacts,2014-09-30,Tonkolili,
30501,contacts_followed,2014-09-30,Tonkolili,
30502,new_contacts,2014-09-30,Tonkolili,
30503,contacts_healthy,2014-09-30,Tonkolili,
30504,contacts_ill,2014-09-30,Tonkolili,
30505,contacts_not_seen,2014-09-30,Tonkolili,
30506,new_completed_contacts,2014-09-30,Tonkolili,
30507,percent_seen,2014-09-30,Tonkolili,
32190,population,2014-09-30,Western area,
32191,new_noncase,2014-09-30,Western area,
32192,new_suspected,2014-09-30,Western area,
32193,new_probable,2014-09-30,Western area,
32194,new_confirmed,2014-09-30,Western area,
32195,cum_noncase,2014-09-30,Western area,
32196,cum_suspected,2014-09-30,Western area,
32197,cum_probable,2014-09-30,Western area,
32198,cum_confirmed,2014-09-30,Western area,
32199,death_suspected,2014-09-30,Western area,
32200,death_probable,2014-09-30,Western area,
32201,death_confirmed,2014-09-30,Western area,
32202,cfr,2014-09-30,Western area,
32203,etc_new_admission,2014-09-30,Western area,
32204,etc_currently_admitted,2014-09-30,Western area,
32205,etc_cum_admission,2014-09-30,Western area,
32206,etc_new_deaths,2014-09-30,Western area,
32207,etc_cum_deaths,2014-09-30,Western area,
32208,etc_new_discharges,2014-09-30,Western area,
32209,etc_cum_discharges,2014-09-30,Western area,
32210,cum_contacts,2014-09-30,Western area,
32211,cum_completed_contacts,2014-09-30,Western area,
32212,contacts_followed,2014-09-30,Western area,
32213,new_contacts,2014-09-30,Western area,
32214,contacts_healthy,2014-09-30,Western area,
32215,contacts_ill,2014-09-30,Western area,
32216,contacts_not_seen,2014-09-30,Western area,
32217,new_completed_contacts,2014-09-30,Western area,
32218,percent_seen,2014-09-30,Western area,
33901,population,2014-09-30,Western area rural,263619
33902,new_noncase,2014-09-30,Western area rural,
33903,new_suspected,2014-09-30,Western area rural,
33904,new_probable,2014-09-30,Western area rural,
33905,new_confirmed,2014-09-30,Western area rural,4
33906,cum_noncase,2014-09-30,Western area rural,
33907,cum_suspected,2014-09-30,Western area rural,
33908,cum_probable,2014-09-30,Western area rural,
33909,cum_confirmed,2014-09-30,Western area rural,169
33910,death_suspected,2014-09-30,Western area rural,
33911,death_probable,2014-09-30,Western area rural,
33912,death_confirmed,2014-09-30,Western area rural,
33913,cfr,2014-09-30,Western area rural,
33914,etc_new_admission,2014-09-30,Western area rural,
33915,etc_currently_admitted,2014-09-30,Western area rural,
33916,etc_cum_admission,2014-09-30,Western area rural,
33917,etc_new_deaths,2014-09-30,Western area rural,
33918,etc_cum_deaths,2014-09-30,Western area rural,
33919,etc_new_discharges,2014-09-30,Western area rural,
33920,etc_cum_discharges,2014-09-30,Western area rural,
33921,cum_contacts,2014-09-30,Western area rural,
33922,cum_completed_contacts,2014-09-30,Western area rural,
33923,contacts_followed,2014-09-30,Western area rural,
33924,new_contacts,2014-09-30,Western area rural,
33925,contacts_healthy,2014-09-30,Western area rural,
33926,contacts_ill,2014-09-30,Western area rural,
33927,contacts_not_seen,2014-09-30,Western area rural,
33928,new_completed_contacts,2014-09-30,Western area rural,
33929,percent_seen,2014-09-30,Western area rural,
35612,population,2014-09-30,Western area urban,1040888
35613,new_noncase,2014-09-30,Western area urban,
35614,new_suspected,2014-09-30,Western area urban,
35615,new_probable,2014-09-30,Western area urban,
35616,new_confirmed,2014-09-30,Western area urban,12
35617,cum_noncase,2014-09-30,Western area urban,
35618,cum_suspected,2014-09-30,Western area urban,
35619,cum_probable,2014-09-30,Western area urban,
35620,cum_confirmed,2014-09-30,Western area urban,243
35621,death_suspected,2014-09-30,Western area urban,
35622,death_probable,2014-09-30,Western area urban,
35623,death_confirmed,2014-09-30,Western area urban,
35624,cfr,2014-09-30,Western area urban,
35625,etc_new_admission,2014-09-30,Western area urban,
35626,etc_currently_admitted,2014-09-30,Western area urban,
35627,etc_cum_admission,2014-09-30,Western area urban,
35628,etc_new_deaths,2014-09-30,Western area urban,
35629,etc_cum_deaths,2014-09-30,Western area urban,
35630,etc_new_discharges,2014-09-30,Western area urban,
35631,etc_cum_discharges,2014-09-30,Western area urban,
35632,cum_contacts,2014-09-30,Western area urban,
35633,cum_completed_contacts,2014-09-30,Western area urban,
35634,contacts_followed,2014-09-30,Western area urban,
35635,new_contacts,2014-09-30,Western area urban,
35636,contacts_healthy,2014-09-30,Western area urban,
35637,contacts_ill,2014-09-30,Western area urban,
35638,contacts_not_seen,2014-09-30,Western area urban,
35639,new_completed_contacts,2014-09-30,Western area urban,
35640,percent_seen,2014-09-30,Western area urban,
1421,population,2014-10-01,34 Military Hospital,
1422,new_noncase,2014-10-01,34 Military Hospital,
1423,new_suspected,2014-10-01,34 Military Hospital,
1424,new_probable,2014-10-01,34 Military Hospital,
1425,new_confirmed,2014-10-01,34 Military Hospital,
1426,cum_noncase,2014-10-01,34 Military Hospital,
1427,cum_suspected,2014-10-01,34 Military Hospital,
1428,cum_probable,2014-10-01,34 Military Hospital,
1429,cum_confirmed,2014-10-01,34 Military Hospital,
1430,death_suspected,2014-10-01,34 Military Hospital,
1431,death_probable,2014-10-01,34 Military Hospital,
1432,death_confirmed,2014-10-01,34 Military Hospital,
1433,cfr,2014-10-01,34 Military Hospital,
1434,etc_new_admission,2014-10-01,34 Military Hospital,
1435,etc_currently_admitted,2014-10-01,34 Military Hospital,
1436,etc_cum_admission,2014-10-01,34 Military Hospital,
1437,etc_new_deaths,2014-10-01,34 Military Hospital,
1438,etc_cum_deaths,2014-10-01,34 Military Hospital,
1439,etc_new_discharges,2014-10-01,34 Military Hospital,
1440,etc_cum_discharges,2014-10-01,34 Military Hospital,
1441,cum_contacts,2014-10-01,34 Military Hospital,
1442,cum_completed_contacts,2014-10-01,34 Military Hospital,
1443,contacts_followed,2014-10-01,34 Military Hospital,
1444,new_contacts,2014-10-01,34 Military Hospital,
1445,contacts_healthy,2014-10-01,34 Military Hospital,
1446,contacts_ill,2014-10-01,34 Military Hospital,
1447,contacts_not_seen,2014-10-01,34 Military Hospital,
1448,new_completed_contacts,2014-10-01,34 Military Hospital,
1449,percent_seen,2014-10-01,34 Military Hospital,
3132,population,2014-10-01,Bo,654142
3133,new_noncase,2014-10-01,Bo,2
3134,new_suspected,2014-10-01,Bo,1
3135,new_probable,2014-10-01,Bo,0
3136,new_confirmed,2014-10-01,Bo,1
3137,cum_noncase,2014-10-01,Bo,98
3138,cum_suspected,2014-10-01,Bo,23
3139,cum_probable,2014-10-01,Bo,1
3140,cum_confirmed,2014-10-01,Bo,96
3141,death_suspected,2014-10-01,Bo,0
3142,death_probable,2014-10-01,Bo,0
3143,death_confirmed,2014-10-01,Bo,17
3144,cfr,2014-10-01,Bo,18
3145,etc_new_admission,2014-10-01,Bo,
3146,etc_currently_admitted,2014-10-01,Bo,
3147,etc_cum_admission,2014-10-01,Bo,
3148,etc_new_deaths,2014-10-01,Bo,
3149,etc_cum_deaths,2014-10-01,Bo,
3150,etc_new_discharges,2014-10-01,Bo,
3151,etc_cum_discharges,2014-10-01,Bo,
3152,cum_contacts,2014-10-01,Bo,846
3153,cum_completed_contacts,2014-10-01,Bo,661
3154,contacts_followed,2014-10-01,Bo,185
3155,new_contacts,2014-10-01,Bo,0
3156,contacts_healthy,2014-10-01,Bo,183
3157,contacts_ill,2014-10-01,Bo,2
3158,contacts_not_seen,2014-10-01,Bo,0
3159,new_completed_contacts,2014-10-01,Bo,0
3160,percent_seen,2014-10-01,Bo,100%
4843,population,2014-10-01,Bo EMC,
4844,new_noncase,2014-10-01,Bo EMC,
4845,new_suspected,2014-10-01,Bo EMC,
4846,new_probable,2014-10-01,Bo EMC,
4847,new_confirmed,2014-10-01,Bo EMC,
4848,cum_noncase,2014-10-01,Bo EMC,
4849,cum_suspected,2014-10-01,Bo EMC,
4850,cum_probable,2014-10-01,Bo EMC,
4851,cum_confirmed,2014-10-01,Bo EMC,
4852,death_suspected,2014-10-01,Bo EMC,
4853,death_probable,2014-10-01,Bo EMC,
4854,death_confirmed,2014-10-01,Bo EMC,
4855,cfr,2014-10-01,Bo EMC,
4856,etc_new_admission,2014-10-01,Bo EMC,
4857,etc_currently_admitted,2014-10-01,Bo EMC,
4858,etc_cum_admission,2014-10-01,Bo EMC,
4859,etc_new_deaths,2014-10-01,Bo EMC,
4860,etc_cum_deaths,2014-10-01,Bo EMC,
4861,etc_new_discharges,2014-10-01,Bo EMC,
4862,etc_cum_discharges,2014-10-01,Bo EMC,
4863,cum_contacts,2014-10-01,Bo EMC,
4864,cum_completed_contacts,2014-10-01,Bo EMC,
4865,contacts_followed,2014-10-01,Bo EMC,
4866,new_contacts,2014-10-01,Bo EMC,
4867,contacts_healthy,2014-10-01,Bo EMC,
4868,contacts_ill,2014-10-01,Bo EMC,
4869,contacts_not_seen,2014-10-01,Bo EMC,
4870,new_completed_contacts,2014-10-01,Bo EMC,
4871,percent_seen,2014-10-01,Bo EMC,
6554,population,2014-10-01,Bombali,494139
6555,new_noncase,2014-10-01,Bombali,0
6556,new_suspected,2014-10-01,Bombali,0
6557,new_probable,2014-10-01,Bombali,0
6558,new_confirmed,2014-10-01,Bombali,0
6559,cum_noncase,2014-10-01,Bombali,109
6560,cum_suspected,2014-10-01,Bombali,12
6561,cum_probable,2014-10-01,Bombali,1
6562,cum_confirmed,2014-10-01,Bombali,227
6563,death_suspected,2014-10-01,Bombali,0
6564,death_probable,2014-10-01,Bombali,0
6565,death_confirmed,2014-10-01,Bombali,14
6566,cfr,2014-10-01,Bombali,6
6567,etc_new_admission,2014-10-01,Bombali,
6568,etc_currently_admitted,2014-10-01,Bombali,
6569,etc_cum_admission,2014-10-01,Bombali,
6570,etc_new_deaths,2014-10-01,Bombali,
6571,etc_cum_deaths,2014-10-01,Bombali,
6572,etc_new_discharges,2014-10-01,Bombali,
6573,etc_cum_discharges,2014-10-01,Bombali,
6574,cum_contacts,2014-10-01,Bombali,1160
6575,cum_completed_contacts,2014-10-01,Bombali,319
6576,contacts_followed,2014-10-01,Bombali,841
6577,new_contacts,2014-10-01,Bombali,23
6578,contacts_healthy,2014-10-01,Bombali,832
6579,contacts_ill,2014-10-01,Bombali,7
6580,contacts_not_seen,2014-10-01,Bombali,2
6581,new_completed_contacts,2014-10-01,Bombali,0
6582,percent_seen,2014-10-01,Bombali,98%
8265,population,2014-10-01,Bonthe,168729
8266,new_noncase,2014-10-01,Bonthe,0
8267,new_suspected,2014-10-01,Bonthe,0
8268,new_probable,2014-10-01,Bonthe,0
8269,new_confirmed,2014-10-01,Bonthe,0
8270,cum_noncase,2014-10-01,Bonthe,1
8271,cum_suspected,2014-10-01,Bonthe,2
8272,cum_probable,2014-10-01,Bonthe,0
8273,cum_confirmed,2014-10-01,Bonthe,1
8274,death_suspected,2014-10-01,Bonthe,0
8275,death_probable,2014-10-01,Bonthe,0
8276,death_confirmed,2014-10-01,Bonthe,1
8277,cfr,2014-10-01,Bonthe,100
8278,etc_new_admission,2014-10-01,Bonthe,
8279,etc_currently_admitted,2014-10-01,Bonthe,
8280,etc_cum_admission,2014-10-01,Bonthe,
8281,etc_new_deaths,2014-10-01,Bonthe,
8282,etc_cum_deaths,2014-10-01,Bonthe,
8283,etc_new_discharges,2014-10-01,Bonthe,
8284,etc_cum_discharges,2014-10-01,Bonthe,
8285,cum_contacts,2014-10-01,Bonthe,102
8286,cum_completed_contacts,2014-10-01,Bonthe,87
8287,contacts_followed,2014-10-01,Bonthe,15
8288,new_contacts,2014-10-01,Bonthe,0
8289,contacts_healthy,2014-10-01,Bonthe,15
8290,contacts_ill,2014-10-01,Bonthe,0
8291,contacts_not_seen,2014-10-01,Bonthe,0
8292,new_completed_contacts,2014-10-01,Bonthe,0
8293,percent_seen,2014-10-01,Bonthe,100%
9976,population,2014-10-01,Kailahun,465048
9977,new_noncase,2014-10-01,Kailahun,0
9978,new_suspected,2014-10-01,Kailahun,0
9979,new_probable,2014-10-01,Kailahun,0
9980,new_confirmed,2014-10-01,Kailahun,1
9981,cum_noncase,2014-10-01,Kailahun,281
9982,cum_suspected,2014-10-01,Kailahun,18
9983,cum_probable,2014-10-01,Kailahun,32
9984,cum_confirmed,2014-10-01,Kailahun,530
9985,death_suspected,2014-10-01,Kailahun,4
9986,death_probable,2014-10-01,Kailahun,35
9987,death_confirmed,2014-10-01,Kailahun,216
9988,cfr,2014-10-01,Kailahun,41
9989,etc_new_admission,2014-10-01,Kailahun,
9990,etc_currently_admitted,2014-10-01,Kailahun,
9991,etc_cum_admission,2014-10-01,Kailahun,
9992,etc_new_deaths,2014-10-01,Kailahun,
